class,split,source_path,staged_path,action
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1678.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1678.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1681.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1681.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1684.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1684.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1687.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1687.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_169.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_169.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1690.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1690.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1693.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1693.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1695.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1695.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1698.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1698.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1702.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1702.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1704.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1704.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1707.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1707.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1710.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1710.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1713.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1713.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1714.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1714.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1716.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1716.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1719.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1719.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_172.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_172.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1720.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1720.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1722.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1722.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1725.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1725.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1728.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1728.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1729.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1729.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1732.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1732.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1735.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1735.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1738.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1738.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1741.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1741.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1744.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1744.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1747.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1747.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_175.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_175.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1750.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1750.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1753.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1753.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1756.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1756.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1759.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1759.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1762.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1762.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1765.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1765.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1766.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1766.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1769.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1769.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1772.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1772.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1775.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1775.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1779.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1779.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_178.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_178.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1782.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1782.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1785.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1785.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1788.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1788.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1791.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1791.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1794.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1794.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1797.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1797.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1800.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1800.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1803.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1803.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1806.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1806.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1809.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1809.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_181.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_181.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1812.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1812.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1815.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1815.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1818.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1818.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1821.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1821.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1824.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1824.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1827.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1827.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1830.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1830.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1833.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1833.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1836.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1836.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1839.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1839.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_184.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_184.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1842.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1842.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1845.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1845.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1848.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1848.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1851.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1851.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1854.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1854.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1857.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1857.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1860.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1860.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1863.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1863.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1866.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1866.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1869.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1869.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_187.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_187.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1872.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1872.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1875.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1875.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1878.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1878.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1881.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1881.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1884.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1884.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1887.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1887.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1890.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1890.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1893.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1893.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1896.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1896.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1899.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1899.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_19.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_19.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_190.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_190.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1902.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1902.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1905.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1905.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1908.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1908.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1911.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1911.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1914.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1914.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1917.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1917.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1918.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1918.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1921.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1921.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1922.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1922.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1925.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1925.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1928.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1928.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_193.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_193.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1930.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1930.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1933.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1933.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1936.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1936.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1939.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1939.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1942.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1942.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1946.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1946.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1948.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1948.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1951.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1951.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1954.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1954.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1957.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1957.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_196.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_196.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1960.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1960.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1963.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1963.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1966.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1966.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1969.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_1969.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1972.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1972.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1975.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1975.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1978.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1978.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1981.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1981.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1984.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1984.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1987.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1987.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_199.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_199.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1990.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1990.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1991.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1991.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1994.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1994.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_1997.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_1997.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_20.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_20.npy,symlinked
4um,test,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_2000.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/4um/HFocusing_5_10_4um_0_2000.npy,symlinked
4um,train,P0/C1_HF_5_10_4um_doublet/HFocusing_5_10_4um_0_2003.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/4um/HFocusing_5_10_4um_0_2003.npy,symlinked
